Price,Gold_Close,Gold_Volume,BTC_Close,BTC_Volume
Ticker,GC=F,GC=F,BTC-USD,BTC-USD
Date,,,,
2021-09-22,1776.699951171875,17,43574.5078125,38139709246
2021-09-23,1747.699951171875,31,44895.09765625,34244064430
2021-09-24,1749.699951171875,76,42839.75,42839345714
2021-09-27,1750.0,808,42235.73046875,30980029059
2021-09-28,1735.800048828125,15748,41034.54296875,30214940550
2021-09-29,1721.5,6634,41564.36328125,30602359905
2021-09-30,1755.300048828125,997,43790.89453125,31141681925
2021-10-01,1757.0,2220,48116.94140625,42850641582
2021-10-04,1766.199951171875,417,49112.90234375,33383173002
2021-10-05,1759.5999755859375,98,51514.8125,35873904236
2021-10-06,1760.5,56,55361.44921875,49034730168
2021-10-07,1757.9000244140625,336,53805.984375,36807860413
2021-10-08,1756.300048828125,254,53967.84765625,34800873924
2021-10-11,1754.5999755859375,128,57484.7890625,42637331698
2021-10-12,1758.300048828125,139,56041.05859375,41083758949
2021-10-13,1793.699951171875,150,57401.09765625,41684252783
2021-10-14,1796.699951171875,337,57321.5234375,36615791366
2021-10-15,1767.199951171875,874,61593.94921875,51780081801
2021-10-18,1764.800048828125,266,62026.078125,38055562075
2021-10-19,1769.699951171875,51,64261.9921875,40471196346
2021-10-20,1784.0999755859375,127,65992.8359375,40788955582
2021-10-21,1781.199951171875,146,62210.171875,45908121370
2021-10-22,1795.5,532,60692.265625,38434082775
2021-10-25,1806.0,140,63039.82421875,31064911614
2021-10-26,1792.699951171875,359,60363.79296875,34878965587
2021-10-27,1797.9000244140625,543,58482.38671875,43657076893
2021-10-28,1801.5999755859375,452,60622.13671875,45257083247
2021-10-29,1783.0,583,62227.96484375,36856881767
2021-11-01,1795.0999755859375,142,61004.40625,36150572843
2021-11-02,1788.699951171875,213,63226.40234375,37746665647
2021-11-03,1763.5999755859375,108,62970.046875,36124731509
2021-11-04,1793.0,103,61452.23046875,32615846901
2021-11-05,1816.4000244140625,239,61125.67578125,30605102446
2021-11-08,1827.4000244140625,261,67566.828125,41125608330
2021-11-09,1830.199951171875,170,66971.828125,42357991721
2021-11-10,1847.5999755859375,795,64995.23046875,48730828378
2021-11-11,1863.199951171875,292,64949.9609375,35880633236
2021-11-12,1867.9000244140625,210,64155.94140625,36084893887
2021-11-15,1866.0999755859375,87,63557.87109375,30558763548
2021-11-16,1853.5999755859375,1,60161.24609375,46844335592
2021-11-17,1869.699951171875,2,60368.01171875,39178392930
2021-11-18,1861.0,9,56942.13671875,41388338699
2021-11-19,1851.199951171875,21,58119.578125,38702407772
2021-11-22,1806.0,14,56289.2890625,35036121783
2021-11-23,1783.5,264,57569.07421875,37485803899
2021-11-24,1784.0999755859375,188,56280.42578125,36635566789
2021-11-26,1785.300048828125,186800,53569.765625,41810748221
2021-11-29,1782.300048828125,26926,57806.56640625,32370840356
2021-11-30,1773.5999755859375,4903,57005.42578125,36708594618
2021-12-01,1781.5999755859375,1128,57229.828125,36858195307
2021-12-02,1760.699951171875,1557,56477.81640625,32379968686
2021-12-03,1782.0,694,53598.24609375,39789134215
2021-12-06,1777.5,381,50582.625,37707308001
2021-12-07,1782.5999755859375,308,50700.0859375,33676814852
2021-12-08,1783.4000244140625,1383,50504.796875,28479699446
2021-12-09,1774.5999755859375,455,47672.12109375,29603577251
2021-12-10,1782.9000244140625,545,47243.3046875,30966005122
2021-12-13,1786.300048828125,206,46737.48046875,32166727776
2021-12-14,1770.4000244140625,322,46612.6328125,34638619079
2021-12-15,1762.5999755859375,283,48896.72265625,36541828520
2021-12-16,1796.5999755859375,21,47665.42578125,27268150947
2021-12-17,1803.800048828125,654,46202.14453125,32902725329
2021-12-20,1793.699951171875,226,46880.27734375,30961902129
2021-12-21,1787.9000244140625,575,48936.61328125,27055803928
2021-12-22,1801.5999755859375,567,48628.51171875,24447979559
2021-12-23,1811.199951171875,193,50784.5390625,28223878108
2021-12-27,1808.0999755859375,150,50640.41796875,24324345758
2021-12-28,1810.199951171875,146,47588.85546875,33430376883
2021-12-29,1805.0999755859375,623,46444.7109375,30049226299
2021-12-30,1812.699951171875,306,47178.125,26686491018
2021-12-31,1827.5,80,46306.4453125,36974172400
2022-01-03,1799.4000244140625,116,46458.1171875,33071628362
2022-01-04,1814.0,38,45897.57421875,42494677905
2022-01-05,1824.5999755859375,8,43569.00390625,36851084859
2022-01-06,1788.699951171875,30,43160.9296875,30208048289
2022-01-07,1797.0,17,41557.90234375,84196607520
2022-01-10,1798.4000244140625,534,41821.26171875,32104232331
2022-01-11,1818.5999755859375,743,42735.85546875,26327648900
2022-01-12,1827.199951171875,1547,43949.1015625,33499938689
2022-01-13,1821.199951171875,40,42591.5703125,47691135082
2022-01-14,1816.5,816,43099.69921875,23577403399
2022-01-18,1812.300048828125,900,42375.6328125,22417209227
2022-01-19,1843.0999755859375,4,41744.328125,23091543258
2022-01-20,1842.5,20,40680.41796875,20382033940
2022-01-21,1831.800048828125,19,36457.31640625,43011992031
2022-01-24,1841.699951171875,8,36654.328125,41856658597
2022-01-25,1852.699951171875,11,36954.00390625,26428189594
2022-01-26,1829.9000244140625,55,36852.12109375,31324598034
2022-01-27,1793.300048828125,196036,37138.234375,25041426629
2022-01-28,1784.9000244140625,28521,37784.33203125,22238830523
2022-01-31,1795.0,1735,38483.125,20734730465
2022-02-01,1800.300048828125,223,38743.2734375,20288500328
2022-02-02,1809.199951171875,1690,36952.984375,19155189416
2022-02-03,1803.0,466,37154.6015625,18591534769
2022-02-04,1806.5999755859375,571,41500.875,29412210792
2022-02-07,1820.5999755859375,601,43840.28515625,28641855926
2022-02-08,1826.5999755859375,108,44118.4453125,33079398868
2022-02-09,1835.199951171875,683,44338.796875,23245887300
2022-02-10,1836.199951171875,365,43565.11328125,32142048537
2022-02-11,1840.800048828125,181,42407.9375,26954925781
2022-02-14,1868.0,79,42586.91796875,20827783012
2022-02-15,1854.800048828125,86,44575.203125,22721659051
2022-02-16,1870.199951171875,34,43961.859375,19792547657
2022-02-17,1900.699951171875,393,40538.01171875,26246662813
2022-02-18,1898.5999755859375,51,40030.9765625,23310007704
2022-02-22,1906.0999755859375,173,38286.02734375,25493150450
2022-02-23,1909.199951171875,73,37296.5703125,21849073843
2022-02-24,1925.0999755859375,2706,38332.609375,46383802093
2022-02-25,1886.5,586,39214.21875,26545599159
2022-02-28,1899.4000244140625,390,43193.234375,35690014104
2022-03-01,1942.4000244140625,547,44354.63671875,32479047645
2022-03-02,1920.9000244140625,109,43924.1171875,29183112630
2022-03-03,1934.4000244140625,122,42451.7890625,24967782593
2022-03-04,1965.0999755859375,47,39137.60546875,28516271427
2022-03-07,1993.9000244140625,2516,38062.0390625,28546143503
2022-03-08,2040.0999755859375,1813,38737.26953125,25776583476
2022-03-09,1985.9000244140625,1022,41982.92578125,32284121034
2022-03-10,1998.0999755859375,670,39437.4609375,31078064711
2022-03-11,1982.699951171875,865,38794.97265625,26364890465
2022-03-14,1959.5999755859375,145,39666.75390625,24322159070
2022-03-15,1928.5,71,39338.78515625,23934000868
2022-03-16,1908.0,104,41143.9296875,39616916192
2022-03-17,1942.0999755859375,39,40951.37890625,22009601093
2022-03-18,1928.199951171875,28,41801.15625,34421564942
2022-03-21,1928.5999755859375,5,41077.99609375,24615543271
2022-03-22,1920.699951171875,26,42358.80859375,32004652376
2022-03-23,1936.5999755859375,204,42892.95703125,25242943069
2022-03-24,1961.5999755859375,8,43960.93359375,31042992291
2022-03-25,1953.800048828125,83,44348.73046875,30574413034
2022-03-28,1939.5999755859375,7,47128.00390625,36362175703
2022-03-29,1912.0,128051,47465.73046875,31397059069
2022-03-30,1933.5,17765,47062.6640625,29333883962
2022-03-31,1949.199951171875,3617,45538.67578125,33327427106
2022-04-01,1919.0999755859375,1016,46281.64453125,38162644287
2022-04-04,1929.199951171875,371,46622.67578125,32499785455
2022-04-05,1922.9000244140625,412,45555.9921875,29640604055
2022-04-06,1918.4000244140625,138,43206.73828125,39393395788
2022-04-07,1933.800048828125,311,43503.84765625,26101973106
2022-04-08,1941.5999755859375,153,42287.6640625,27215995394
2022-04-11,1944.300048828125,163,39521.90234375,33949912166
2022-04-12,1972.0999755859375,246,40127.18359375,30991500854
2022-04-13,1981.0,204,41166.73046875,27691105228
2022-04-14,1970.9000244140625,101,39935.515625,24342001973
2022-04-18,1982.9000244140625,196,40826.21484375,33705182072
2022-04-19,1955.699951171875,130,41502.75,25303206547
2022-04-20,1952.300048828125,621,41374.37890625,27819532341
2022-04-21,1944.9000244140625,4,40527.36328125,35372786395
2022-04-22,1931.0,178,39740.3203125,28011716745
2022-04-25,1893.199951171875,748,40458.30859375,35445730570
2022-04-26,1901.4000244140625,302,38117.4609375,34569088416
2022-04-27,1885.9000244140625,1786,39241.12109375,30981015184
2022-04-28,1888.699951171875,513,39773.828125,33903704907
2022-04-29,1909.300048828125,132,38609.82421875,30882994649
2022-05-02,1861.800048828125,385,38529.328125,32922642426
2022-05-03,1868.800048828125,466,37750.453125,27326943244
2022-05-04,1867.0,1,39698.37109375,36754404490
2022-05-05,1874.0,80,36575.140625,43106256317
2022-05-06,1881.199951171875,214,36040.921875,37795577489
2022-05-09,1857.0999755859375,304,30296.953125,63355494961
2022-05-10,1839.9000244140625,1540,31022.90625,59811038817
2022-05-11,1852.5999755859375,892,28936.35546875,70388855818
2022-05-12,1823.800048828125,153,29047.751953125,66989173272
2022-05-13,1807.4000244140625,335,29283.103515625,42841124537
2022-05-16,1813.5,34,29862.91796875,32613897286
2022-05-17,1818.199951171875,121,30425.857421875,29101473475
2022-05-18,1815.9000244140625,311,28720.271484375,31285268319
2022-05-19,1841.199951171875,138,30314.333984375,33773447707
2022-05-20,1841.800048828125,110,29200.740234375,30749382605
2022-05-23,1847.800048828125,216,29098.91015625,31483454557
2022-05-24,1865.0999755859375,33,29655.5859375,26616506245
2022-05-25,1846.199951171875,0,29562.361328125,27525063551
2022-05-26,1847.4000244140625,123355,29267.224609375,36774325352
2022-05-27,1851.300048828125,30091,28627.57421875,36582005748
2022-05-31,1842.699951171875,4073,31792.310546875,33538210634
2022-06-01,1843.300048828125,1623,29799.080078125,41135817341
2022-06-02,1866.5,551,30467.48828125,29083562061
2022-06-03,1845.4000244140625,53,29704.390625,26175547452
2022-06-06,1839.199951171875,142,31370.671875,31947336829
2022-06-07,1847.5,1168,31155.478515625,40770974039
2022-06-08,1851.9000244140625,218,30214.35546875,30242059107
2022-06-09,1848.800048828125,159,30111.998046875,21692004719
2022-06-10,1871.5,1490,29083.8046875,29867476527
2022-06-13,1828.0,127,22487.388671875,68204556440
2022-06-14,1809.5,536,22206.79296875,50913575242
2022-06-15,1815.300048828125,108,22572.83984375,54912007015
2022-06-16,1845.699951171875,136,20381.650390625,31183975654
2022-06-17,1835.5999755859375,170,20471.482421875,27132421514
2022-06-21,1834.5999755859375,216,20710.59765625,28970212744
2022-06-22,1834.300048828125,115,19987.029296875,28574793478
2022-06-23,1825.699951171875,9,21085.876953125,26188097173
2022-06-24,1826.5,61,21231.65625,24957784918
2022-06-27,1820.9000244140625,77,20735.478515625,20965695707
2022-06-28,1817.5,391,20280.634765625,21381535161
2022-06-29,1813.699951171875,173,20104.0234375,23552740328
2022-06-30,1804.0999755859375,328,19784.7265625,26267239923
2022-07-01,1798.9000244140625,77,19269.3671875,30767551159
2022-07-05,1761.800048828125,64,20190.115234375,26715546990
2022-07-06,1734.9000244140625,1729,20548.24609375,24598943708
2022-07-07,1737.9000244140625,1869,21637.587890625,25814972520
2022-07-08,1740.5999755859375,370,21731.1171875,49899834488
2022-07-11,1730.0,75,19970.556640625,24150249025
2022-07-12,1723.300048828125,451,19323.9140625,25810220018
2022-07-13,1734.199951171875,368,20212.07421875,33042430345
2022-07-14,1704.5,1289,20569.919921875,31158743333
2022-07-15,1702.4000244140625,721,20836.328125,25905575359
2022-07-18,1709.199951171875,264,22485.689453125,39974475562
2022-07-19,1710.0,1684,23389.43359375,48765202697
2022-07-20,1699.5,130,23231.732421875,42932549127
2022-07-21,1712.699951171875,183,23164.62890625,33631012204
2022-07-22,1727.0999755859375,61,22714.978515625,31421555646
2022-07-25,1719.0,67,21361.701171875,35574561406
2022-07-26,1717.699951171875,1,21239.75390625,28624673855
2022-07-27,1719.0999755859375,144865,22930.548828125,31758955233
2022-07-28,1750.300048828125,37236,23843.88671875,40212386158
2022-07-29,1762.9000244140625,3485,23804.6328125,35887249746
2022-08-01,1769.0,705,23314.19921875,25849159141
2022-08-02,1771.0999755859375,1078,22978.1171875,28389250717
2022-08-03,1758.0,399,22846.5078125,26288169966
2022-08-04,1788.5,285,22630.95703125,25120229769
2022-08-05,1772.9000244140625,645,23289.314453125,28881249043
2022-08-08,1786.800048828125,127,23809.486328125,28575544847
2022-08-09,1794.0,249,23164.318359375,23555719219
2022-08-10,1795.5999755859375,601,23947.642578125,32837431722
2022-08-11,1789.699951171875,1235,23957.529296875,37127036580
2022-08-12,1798.5999755859375,187,24402.818359375,27265804688
2022-08-15,1781.4000244140625,64,24136.97265625,35123501685
2022-08-16,1773.199951171875,308,23883.291015625,27753685646
2022-08-17,1760.300048828125,23,23335.998046875,30931623076
2022-08-18,1755.300048828125,321,23212.73828125,23747613147
2022-08-19,1747.5999755859375,49,20877.552734375,40509610260
2022-08-22,1734.0,347,21398.908203125,31666498758
2022-08-23,1746.800048828125,509,21528.087890625,31878280659
2022-08-24,1747.800048828125,187,21395.01953125,31962253368
2022-08-25,1757.699951171875,172,21600.904296875,31028679593
2022-08-26,1736.0999755859375,202,20260.01953125,42326789564
2022-08-29,1736.5999755859375,950,20297.994140625,32637854078
2022-08-30,1723.199951171875,385,19796.80859375,34483360283
2022-08-31,1712.800048828125,2133,20049.763671875,33225232872
2022-09-01,1696.5999755859375,683,20127.140625,30182031010
2022-09-02,1709.800048828125,182,19969.771484375,29123998928
2022-09-06,1700.4000244140625,697,18837.66796875,43403978910
2022-09-07,1715.300048828125,651,19290.32421875,35239757134
2022-09-08,1708.0,1193,19329.833984375,32194477850
2022-09-09,1716.199951171875,635,21381.15234375,48469528171
2022-09-12,1728.0999755859375,68,22370.44921875,50212088965
2022-09-13,1705.0,432,20296.70703125,51091116622
2022-09-14,1696.5,532,20241.08984375,37872380889
2022-09-15,1665.4000244140625,1125,19701.2109375,36389011503
2022-09-16,1671.699951171875,464,19772.583984375,30123362273
2022-09-19,1666.199951171875,580,19544.12890625,40177002624
2022-09-20,1659.699951171875,2830,18890.7890625,36791346508
2022-09-21,1664.5999755859375,2337,18547.400390625,46363793975
2022-09-22,1670.800048828125,973,19413.55078125,41135767926
2022-09-23,1645.300048828125,1224,19297.638671875,38896078052
2022-09-26,1623.300048828125,1205,19222.671875,44148798321
2022-09-27,1626.699951171875,888,19110.546875,58571439619
2022-09-28,1660.4000244140625,18311,19426.720703125,53071298734
2022-09-29,1658.5,6028,19573.05078125,41037843771
2022-09-30,1662.4000244140625,548,19431.7890625,43975248085
2022-10-03,1692.9000244140625,410,19623.580078125,30484729489
2022-10-04,1721.0999755859375,291,20336.84375,35887278685
2022-10-05,1711.4000244140625,418,20160.716796875,33223790572
2022-10-06,1711.699951171875,133,19955.443359375,34711412966
2022-10-07,1700.5,179,19546.849609375,29227315390
2022-10-10,1667.300048828125,195,19141.484375,27425022774
2022-10-11,1678.699951171875,167,19051.41796875,28711532910
2022-10-12,1670.300048828125,149,19157.4453125,24950173846
2022-10-13,1670.0,729,19382.904296875,44219840004
2022-10-14,1641.699951171875,82,19185.65625,38452356727
2022-10-17,1657.0,238,19550.7578125,27472552998
2022-10-18,1649.0,597,19334.416015625,30580012344
2022-10-19,1627.5,84,19139.53515625,22425387184
2022-10-20,1630.800048828125,477,19053.740234375,24493974420
2022-10-21,1651.0,224,19172.46875,32459287866
2022-10-24,1648.699951171875,29,19345.572265625,30202235805
2022-10-25,1652.800048828125,880,20095.857421875,47761524910
2022-10-26,1664.0,89,20770.44140625,58895950537
2022-10-27,1660.699951171875,2298,20285.8359375,49625110402
2022-10-28,1639.5999755859375,626,20595.3515625,43994715910
2022-10-31,1635.9000244140625,522,20495.7734375,45668466815
2022-11-01,1645.0,985,20485.2734375,39819303159
2022-11-02,1645.699951171875,612,20159.50390625,55552169483
2022-11-03,1627.300048828125,1427,20209.98828125,43228750179
2022-11-04,1672.5,159,21147.23046875,64072727950
2022-11-07,1676.5,42,20602.81640625,53510852236
2022-11-08,1712.0999755859375,23,18541.271484375,118992465607
2022-11-09,1710.0999755859375,497,15880.7802734375,102905151606
2022-11-10,1750.300048828125,325,17586.771484375,83202283721
2022-11-11,1766.0,257,17034.29296875,55871616488
2022-11-14,1773.5999755859375,358,16618.19921875,49630243054
2022-11-15,1773.800048828125,57,16884.61328125,36599436183
2022-11-16,1773.0,303,16669.439453125,33925512989
2022-11-17,1760.800048828125,18,16687.517578125,27868914022
2022-11-18,1751.9000244140625,414,16697.77734375,26862218609
2022-11-21,1737.4000244140625,544,15787.2841796875,37429485518
2022-11-22,1738.300048828125,15,16189.76953125,30726828760
2022-11-23,1744.9000244140625,39,16610.70703125,32958875628
2022-11-25,1753.300048828125,216,16521.841796875,18678255976
2022-11-28,1740.0999755859375,132767,16217.322265625,27743025156
2022-11-29,1748.4000244140625,19416,16444.982421875,23581685468
2022-11-30,1746.0,3339,17168.56640625,29523576583
2022-12-01,1801.0999755859375,1053,16967.1328125,22895392882
2022-12-02,1795.9000244140625,1725,17088.66015625,19539705127
2022-12-05,1767.4000244140625,1713,16974.826171875,22209086834
2022-12-06,1769.300048828125,105,17089.50390625,19889922369
2022-12-07,1785.5,422,16848.126953125,19675404389
2022-12-08,1788.699951171875,713,17233.474609375,20496603770
2022-12-09,1798.0999755859375,125,17133.15234375,20328426366
2022-12-12,1780.5,85,17206.4375,19617581341
2022-12-13,1813.9000244140625,205,17781.318359375,26634741631
2022-12-14,1807.5,1074,17815.650390625,25534481470
2022-12-15,1777.199951171875,421,17364.865234375,20964448341
2022-12-16,1790.0,206,16647.484375,24031608960
2022-12-19,1787.699951171875,79,16439.6796875,17221074814
2022-12-20,1815.9000244140625,51,16906.3046875,22722096615
2022-12-21,1815.9000244140625,35,16817.53515625,14882945045
2022-12-22,1787.0,411,16830.341796875,16441573050
2022-12-23,1795.9000244140625,49,16796.953125,15329265213
2022-12-27,1814.800048828125,69,16717.173828125,15748580239
2022-12-28,1807.9000244140625,434,16552.572265625,17005713920
2022-12-29,1819.5,277,16642.341796875,14472237479
2022-12-30,1819.699951171875,95,16602.5859375,15929162910
2023-01-03,1839.699951171875,29,16679.857421875,13903079207
2023-01-04,1852.800048828125,25,16863.23828125,18421743322
2023-01-05,1834.800048828125,24,16836.736328125,13692758566
2023-01-06,1864.199951171875,26,16951.96875,14413662913
2023-01-09,1872.699951171875,62,17196.5546875,18624736866
2023-01-10,1871.5999755859375,101,17446.29296875,15808338949
2023-01-11,1874.5999755859375,1236,17934.896484375,18372283782
2023-01-12,1895.5,59,18869.587890625,34971338710
2023-01-13,1918.4000244140625,512,19909.57421875,29225029694
2023-01-17,1907.199951171875,706,21161.51953125,24999983362
2023-01-18,1904.4000244140625,1027,20688.78125,30005625418
2023-01-19,1922.0999755859375,371,21086.79296875,21152848261
2023-01-20,1926.4000244140625,1346,22676.552734375,28799154319
2023-01-23,1927.0999755859375,218,22934.431640625,26518700512
2023-01-24,1933.9000244140625,201,22636.46875,26405069715
2023-01-25,1941.199951171875,7,23117.859375,30685366709
2023-01-26,1929.0999755859375,131,23032.77734375,26357839322
2023-01-27,1928.5999755859375,150902,23078.728515625,25383335641
2023-01-30,1922.9000244140625,27220,22840.138671875,27205595568
2023-01-31,1929.5,1910,23139.283203125,22837828665
2023-02-01,1927.800048828125,2290,23723.76953125,26683255504
2023-02-02,1916.300048828125,748,23471.87109375,32066936882
2023-02-03,1862.9000244140625,992,23449.322265625,27083066007
2023-02-06,1866.199951171875,424,22760.109375,23825006542
2023-02-07,1871.699951171875,297,23264.291015625,27187964471
2023-02-08,1877.4000244140625,230,22939.3984375,25371367758
2023-02-09,1866.199951171875,223,21819.0390625,32572572185
2023-02-10,1862.800048828125,27,21651.18359375,27078406594
2023-02-13,1851.9000244140625,569,21808.1015625,23918742607
2023-02-14,1854.0,656,22220.8046875,26792596581
2023-02-15,1834.199951171875,368,24307.841796875,32483312909
2023-02-16,1842.0,222,23623.474609375,39316664596
2023-02-17,1840.4000244140625,35,24565.6015625,41358451255
2023-02-21,1833.0,862,24436.353515625,31252098714
2023-02-22,1832.0,278,24188.84375,30199996781
2023-02-23,1818.0,291,23947.4921875,30476264066
2023-02-24,1808.800048828125,404,23198.126953125,26811744928
2023-02-27,1817.0,829,23522.87109375,22660763494
2023-02-28,1828.9000244140625,618,23147.353515625,20535363434
2023-03-01,1837.699951171875,211,23646.55078125,24662841200
2023-03-02,1833.5,154,23475.466796875,20386398516
2023-03-03,1847.699951171875,61,22362.6796875,26062404610
2023-03-06,1847.9000244140625,5,22429.7578125,17353192895
2023-03-07,1813.9000244140625,450,22219.76953125,22765452204
2023-03-08,1812.699951171875,75,21718.080078125,22536575684
2023-03-09,1829.300048828125,332,20363.021484375,30364664171
2023-03-10,1862.0,248,20187.244140625,39578257695
2023-03-13,1911.699951171875,503,24197.533203125,49466362688
2023-03-14,1906.199951171875,107,24746.07421875,54622230164
2023-03-15,1926.5999755859375,564,24375.9609375,43655701450
2023-03-16,1919.0,394,25052.7890625,33866061747
2023-03-17,1969.800048828125,82,27423.9296875,50730261335
2023-03-20,1979.199951171875,389,27767.236328125,44774027664
2023-03-21,1938.0,47,28175.81640625,36102192830
2023-03-22,1946.800048828125,50,27307.4375,33382021890
2023-03-23,1993.800048828125,33,28333.97265625,24220433689
2023-03-24,1982.0999755859375,19,27493.28515625,25980310960
2023-03-27,1952.4000244140625,877,27139.888671875,18188895178
2023-03-28,1972.4000244140625,21,27268.130859375,17783600385
2023-03-29,1966.0999755859375,88563,28348.44140625,20684945906
2023-03-30,1980.300048828125,10119,28033.5625,22435349951
2023-03-31,1969.0,957,28478.484375,19001327598
2023-04-03,1983.9000244140625,737,27790.220703125,19556501327
2023-04-04,2022.199951171875,811,28168.08984375,15284538859
2023-04-05,2020.9000244140625,525,28177.984375,17052315986
2023-04-06,2011.9000244140625,0,28044.140625,13837809380
2023-04-10,1989.0999755859375,652,29652.98046875,19282400094
2023-04-11,2004.800048828125,68,30235.05859375,20121259843
2023-04-12,2010.9000244140625,172,30139.052734375,18651929926
2023-04-13,2041.300048828125,1043,30399.06640625,17487721001
2023-04-14,2002.199951171875,718,30485.69921875,22659995079
2023-04-17,1994.199951171875,554,29445.044921875,17872186762
2023-04-18,2007.4000244140625,72,30397.552734375,19480529496
2023-04-19,1995.199951171875,61,28822.6796875,24571565421
2023-04-20,2007.5999755859375,164,28245.98828125,21340360360
2023-04-21,1979.5,132,27276.91015625,20759504330
2023-04-24,1989.0999755859375,145,27525.33984375,17703288330
2023-04-25,1994.0,306,28307.59765625,17733373139
2023-04-26,1985.699951171875,615,28422.701171875,31854242019
2023-04-27,1989.9000244140625,355,29473.787109375,27153445027
2023-04-28,1990.0999755859375,152,29340.26171875,17544464887
2023-05-01,1983.4000244140625,210,28091.568359375,18655599976
2023-05-02,2014.300048828125,1896,28680.537109375,16432924527
2023-05-03,2028.5999755859375,1349,29006.30859375,19122972518
2023-05-04,2048.0,930,28847.7109375,15548678514
2023-05-05,2017.4000244140625,59,29534.384765625,17936566518
2023-05-08,2026.300048828125,3,27694.2734375,19122903752
2023-05-09,2036.199951171875,241,27658.775390625,14128593256
2023-05-10,2030.5,248,27621.755859375,20656025026
2023-05-11,2014.699951171875,90,27000.7890625,16724343943
2023-05-12,2014.5,115,26804.990234375,19313599897
2023-05-15,2018.0,3,27192.693359375,14413231792
2023-05-16,1988.4000244140625,49,27036.650390625,12732238816
2023-05-17,1980.699951171875,13,27398.802734375,15140006925
2023-05-18,1956.5,23,26832.208984375,15222938600
2023-05-19,1978.699951171875,106,26890.12890625,11258983301
2023-05-22,1974.800048828125,8,26851.27734375,11056770492
2023-05-23,1972.4000244140625,1,27225.7265625,13697203143
2023-05-24,1962.800048828125,189,26334.818359375,16299104428
2023-05-25,1943.0999755859375,1,26476.20703125,13851122697
2023-05-26,1944.0999755859375,166036,26719.291015625,12711619225
2023-05-30,1958.0,37838,27702.349609375,13251081851
2023-05-31,1963.9000244140625,5959,27219.658203125,15656371534
2023-06-01,1978.0,750,26819.97265625,14678970415
2023-06-02,1952.4000244140625,356,27249.58984375,14837415000
2023-06-05,1958.0,713,25760.09765625,21513292646
2023-06-06,1965.5,164,27238.783203125,21929670693
2023-06-07,1942.699951171875,139,26345.998046875,19530045082
2023-06-08,1963.5999755859375,433,26508.216796875,11904824295
2023-06-09,1962.199951171875,49,26480.375,11015551640
2023-06-12,1955.300048828125,212,25902.5,11677889997
2023-06-13,1944.5999755859375,343,25918.728515625,14143474486
2023-06-14,1955.300048828125,202,25124.67578125,14265717766
2023-06-15,1957.800048828125,329,25576.39453125,15837384409
2023-06-16,1958.4000244140625,119,26327.462890625,16324646965
2023-06-20,1935.5,193,28327.48828125,22211859147
2023-06-21,1933.300048828125,557,30027.296875,33346760979
2023-06-22,1912.699951171875,237,29912.28125,20653160491
2023-06-23,1919.0999755859375,105,30695.46875,24115570085
2023-06-26,1923.699951171875,71,30271.130859375,16493186997
2023-06-27,1914.0,49,30688.1640625,16428827944
2023-06-28,1912.300048828125,628,30086.24609375,14571500779
2023-06-29,1909.199951171875,289,30445.3515625,13180860821
2023-06-30,1921.0999755859375,445,30477.251953125,26387306197
2023-07-03,1921.699951171875,41,31156.439453125,15271884873
2023-07-05,1919.5999755859375,193,30514.166015625,12481622280
2023-07-06,1908.699951171875,81,29909.337890625,21129219509
2023-07-07,1926.199951171875,61,30342.265625,13384770155
2023-07-10,1925.0,269,30414.470703125,14828209155
2023-07-11,1931.300048828125,142,30620.951171875,12151839152
2023-07-12,1956.199951171875,132,30391.646484375,14805659717
2023-07-13,1959.199951171875,121,31476.048828125,23686079548
2023-07-14,1960.0999755859375,94,30334.068359375,20917902660
2023-07-17,1952.4000244140625,29,30145.888671875,13240156074
2023-07-18,1977.199951171875,83,29856.5625,13138897269
2023-07-19,1977.5,35,29913.923828125,12128602812
2023-07-20,1968.300048828125,638,29792.015625,14655207121
2023-07-21,1964.300048828125,50,29908.744140625,10972789818
2023-07-24,1960.300048828125,2,29176.916015625,15395817395
2023-07-25,1962.0999755859375,19,29227.390625,10266772793
2023-07-26,1968.9000244140625,51,29354.97265625,13497554655
2023-07-27,1945.4000244140625,194253,29210.689453125,10770779217
2023-07-28,1960.4000244140625,23155,29319.24609375,11218474952
2023-07-31,1970.5,1025,29230.111328125,11656781982
2023-08-01,1940.699951171875,688,29675.732421875,18272392391
2023-08-02,1937.4000244140625,652,29151.958984375,19212655598
2023-08-03,1932.0,773,29178.6796875,12780357746
2023-08-04,1939.5999755859375,290,29074.091796875,12036639988
2023-08-07,1933.5,376,29180.578125,13618163710
2023-08-08,1924.0999755859375,555,29765.4921875,17570561357
2023-08-09,1915.4000244140625,451,29561.494140625,18379521213
2023-08-10,1914.4000244140625,178,29429.591796875,11865344789
2023-08-11,1912.9000244140625,57,29397.71484375,10195168197
2023-08-14,1910.5999755859375,46,29408.443359375,14013695304
2023-08-15,1902.5,73,29170.34765625,12640195779
2023-08-16,1896.0999755859375,22,28701.779296875,14949271904
2023-08-17,1884.0999755859375,245,26664.55078125,31120851211
2023-08-18,1886.0999755859375,19,26049.556640625,24026236529
2023-08-21,1893.300048828125,876,26124.140625,13371557893
2023-08-22,1896.4000244140625,46,26031.65625,14503820706
2023-08-23,1918.5,547,26431.640625,16985265785
2023-08-24,1918.199951171875,337,26162.373046875,12871532023
